id_proposal;title_ca;title_es;title_en;authors_ids;authors_nicknames;comments;created_at;published_at;endorsements_ids;endorsements_nicknames;number_of_comments
9214;"Incrementar la xarxa de carril bici; fent carril a la Travessera de les Corts i a Gran Via de Carles III ";;;9289;suport_decidim_hg_i_;16296;2016/04/07T:12:36:57;2018/04/04T:14:22:55;;;1
9215;Incrementar els aparcaments de bicicletes;;;9289;suport_decidim_hg_i_;16297;2016/04/07T:12:38:17;2018/04/04T:14:22:55;;;1
9216;Millorar els equipaments en general i augmentar-ne la mida en funció del nombre d’activitats i usuaris ;;;9289;suport_decidim_hg_i_;;2016/04/07T:12:39:12;2018/04/04T:14:22:55;;;0
9217;Promocionar tallers que afavoreixen la conscienciació del menjar saludable: Tallers de cuina, tallers de com i on comprar. ;;;9289;suport_decidim_hg_i_;;2016/04/07T:12:40:16;2018/04/04T:14:22:55;;;0
9218;Valorar la possibilitat d’obrir el carrer Maignon entre els Jardins Menéndez Pelayo i l’Avinguda del santuari de Sant Josep de la Muntanya.;;;9530;gr_raons_publiques;"9570;10115;10771;11524";2016/04/07T:12:41:07;2018/04/04T:14:22:55;;;5
9219;Fomentar i facilitar teràpies amb animals (gossos, Cavalls, dofins).;;;9289;suport_decidim_hg_i_;;2016/04/07T:12:42:19;2018/04/04T:14:22:55;;;0
9220;Contemplar el teletreball al propi ajuntament ;;;12179;democracia_activa5;;2016/04/07T:12:42:27;2018/04/04T:14:22:55;;;0
9221;Promoure campanyes de sensibilització cap a les persones amb malaltia mental.;;;9289;suport_decidim_hg_i_;;2016/04/07T:12:43:09;2018/04/04T:14:22:55;;;0
9222;Organitzar xerrades explicant la malaltia mental per les mateixes persones que la pateixen ;;;9289;suport_decidim_hg_i_;;2016/04/07T:12:44:12;2018/04/04T:14:22:55;;;0
9223;Salut: Programes de prevenció de la Salut mental a la vellesa;;;9530;gr_raons_publiques;;2016/04/07T:12:48:05;2018/04/04T:14:22:55;;;0
9224;Crear un Espai Jove ;;;9289;suport_decidim_hg_i_;;2016/04/07T:12:49:57;2018/04/04T:14:22:55;;;0
9225;Ampliar horaris dels espais i equipaments públics;;;9289;suport_decidim_hg_i_;;2016/04/07T:12:51:09;2018/04/04T:14:22:55;;;0
9226;Facilitar arranjaments i programes d'estalvi energètic a les persones que desitgin viure en el seu domicili.;;;12179;democracia_activa5;;2016/04/07T:12:51:16;2018/04/04T:14:22:55;;;0
9227;Espais alliberats per la difusió;;;9289;suport_decidim_hg_i_;;2016/04/07T:12:52:00;2018/04/04T:14:22:55;;;0
9228;Impuls institucional del Comissionat de la memòria de l'Ajuntament de Barcelona;;;10762;smarti;;2016/04/07T:12:52:29;2018/04/04T:14:22:55;;;0
9229;Millorar els recursos tècnics dels equipaments públics;;;9289;suport_decidim_hg_i_;;2016/04/07T:12:52:51;2018/04/04T:14:22:55;;;0
9230;Facilitar l’accés al espai públic;;;9289;suport_decidim_hg_i_;;2016/04/07T:12:53:46;2018/04/04T:14:22:55;;;0
9231;Garantir l’accés a l’ús de les tecnologies a totes les dones per disminuir la bretxa digital;;;10703;suport_decidim_bar_2;9331;2016/04/07T:12:54:43;2018/04/04T:14:22:55;;;1
9232;Xarxa de recursos dels diferents col·lectius de memòria;;;10762;smarti;;2016/04/07T:12:55:09;2018/04/04T:14:22:55;;;0
9233;Humanitzar el campus i conceptualitzar-lo com a super illa, integrant usos i serveis per a tot a la ciutadania del territori i de la ciutat ;;;9289;suport_decidim_hg_i_;;2016/04/07T:12:58:13;2018/04/04T:14:22:55;;;0
9234;Més camps de futbol per a jugar;;;13405;dsoriano;;2016/04/07T:12:58:29;2018/04/04T:14:22:55;;;0
9235;Millorar la mobilitat;;;9289;suport_decidim_hg_i_;16299;2016/04/07T:12:59:28;2018/04/04T:14:22:55;;;1
9236;Crear espais d’interacció per viure i conviure;;;9289;suport_decidim_hg_i_;;2016/04/07T:13:00:27;2018/04/04T:14:22:55;;;0
9237;Coproduir polítiques de memòria entre col·lectius i l'administració municipal;;;10762;smarti;;2016/04/07T:13:00:32;2018/04/04T:14:22:55;;;0
9238;Suport infraestructural a l'únic Centre de FP en les arts del Circ de Barcelona;;;20074;centre_de_les_arts_d;"9622;13992";2016/04/07T:13:00:36;2018/04/04T:14:22:55;;;2
9239;Anar allà on estan les dones i garantir sempre espais de cura dels infants per facilitar la participació de les dones;;;10703;suport_decidim_bar_2;;2016/04/07T:13:02:23;2018/04/04T:14:22:55;;;0
9240;Residència-Centre de Dia públic a can Roger (barri Sagrada Família);;;9283;Dinamitzacio34;9625;2016/04/07T:13:04:04;2018/04/04T:14:22:55;;;1
9241;Construir un ateneu al barri de Sagrada Família;;;9283;Dinamitzacio34;;2016/04/07T:13:05:33;2018/04/04T:14:22:55;;;0
9242;Garantir l’eliminació dels comentaris sexistes dels discursos dels mitjans de comunicació;;;10703;suport_decidim_bar_2;;2016/04/07T:13:05:36;2018/04/04T:14:22:55;;;0
9243;Definir el model d'atenció a les persones amb dependència a la ciutat de Barcelona ;;;12179;democracia_activa5;;2016/04/07T:13:06:35;2018/04/04T:14:22:55;;;0
9244;Ampliació i millora de l'accessibilitat de l'espai de la gent gran de Sagrada Família;;;9283;Dinamitzacio34;15780;2016/04/07T:13:08:29;2018/04/04T:14:22:55;;;1
9245;Cercar espai per a Ludoteca-Espai Familiar al barri de Sagrada Família;;;9283;Dinamitzacio34;"9636;9885;10181;14581";2016/04/07T:13:09:10;2018/04/04T:14:22:55;;;6
9246;Habitatge dotacional per a joves i també per a gent gran al barri de Sagrada Família;;;9283;Dinamitzacio34;;2016/04/07T:13:09:50;2018/04/04T:14:22:55;;;0
9247;Impulsar la part activista dels projectes de memòria;;;10762;smarti;;2016/04/07T:13:09:51;2018/04/04T:14:22:55;;;0
9248;Afavorir la formació dels comerciants en Economia Social Responsable;;;9283;Dinamitzacio34;;2016/04/07T:13:10:51;2018/04/04T:14:22:55;;;0
9249;Visualitzar els comerços que estan fent l’esforç d’estar dins de l’Economia social;;;9283;Dinamitzacio34;;2016/04/07T:13:12:13;2018/04/04T:14:22:55;;;0
9250;Potenciar els serveis i estratègies d'acollida i acompanyament a persones d'origen immigrant;;;10752;joan_ribas;;2016/04/07T:13:12:15;2018/04/04T:14:22:55;;;0
9251;Accés gratuït dels col·lectius que treballen aspectes de la memòria històrica en els arxius municipals;;;10762;smarti;;2016/04/07T:13:12:29;2018/04/04T:14:22:55;;;0
9252;Crear una plataforma tecnològica única que unifiqui tots els sistemes d'informació.;;;12179;democracia_activa5;;2016/04/07T:13:12:48;2018/04/04T:14:22:55;;;0
9253;Identificar i difondre els beneficis que aporta la pràctica de l’economia social;;;9283;Dinamitzacio34;;2016/04/07T:13:13:24;2018/04/04T:14:22:55;;;0
9254;Garantir que les aportacions de les dones es tindran en compte i el retorn de les decisions preses i els resultats dels processos de participació;;;10703;suport_decidim_bar_2;9386;2016/04/07T:13:14:02;2018/04/04T:14:22:55;;;1
9255;Acostar la professió dels metges als infants a través de xerrades a les escoles;;;13405;dsoriano;;2016/04/07T:13:14:03;2018/04/04T:14:22:55;;;0
9256;Zona verda Mercaplauto (C/Lepant - C/Aragó) ;;;9283;Dinamitzacio34;;2016/04/07T:13:14:35;2018/04/04T:14:22:55;;;0
9257;Promoure i afavorir la participació dels treballadors i les treballadores municipals a entitats d'acció social.;;;12179;democracia_activa5;10843;2016/04/07T:13:14:58;2018/04/04T:14:22:55;;;1
9258;Mesures de Mobilitat a l’entorn del Temple. Voreres. ;;;9283;Dinamitzacio34;13520;2016/04/07T:13:16:14;2018/04/04T:14:22:55;;;1
9259;Avançar i finalitzar la remodelació del mercat municipal del barri de Sagrada Família;;;9283;Dinamitzacio34;;2016/04/07T:13:16:49;2018/04/04T:14:22:55;;;0
9260;Que el cost del reallotjament dels veïns/es residents a davant del Temple de la Sagrada Família vagi a càrrec del Temple;;;9283;Dinamitzacio34;;2016/04/07T:13:17:39;2018/04/04T:14:22:55;;;0
9261;Establir un sistema d'acreditació i homologació de les empreses prestadores de serveis;;;12179;democracia_activa5;;2016/04/07T:13:17:40;2018/04/04T:14:22:55;;;0
9262;Fomentar relacions entre cooperatives,  afavorint la connexió d’iniciatives existents;;;9283;Dinamitzacio34;;2016/04/07T:13:17:41;2018/04/04T:14:22:55;;;0
9263;Recuperació d’interiors (Niza, Aigües de Barcelona i Illa CLIP).;;;9283;Dinamitzacio34;;2016/04/07T:13:18:17;2018/04/04T:14:22:55;;;0
9264;Afavorir fiscalment l’economia solidària;;;9283;Dinamitzacio34;;2016/04/07T:13:18:38;2018/04/04T:14:22:55;;;0
9265;Considerar  el barri de la Sagrada Família com a zona 1 del PEUAT ;;;9283;Dinamitzacio34;;2016/04/07T:13:18:46;2018/04/04T:14:22:55;;;0
9266;Potenciar espais públics per a fer promoció/difusió dels actes/activitats/tallers del teixit associatiu del barri i del propi ajuntament per a informar els veïns/es;;;9283;Dinamitzacio34;;2016/04/07T:13:19:33;2018/04/04T:14:22:55;;;0
9267;Regulació/Control del soroll nocturn en el barri (concerts musicals de la Damm);;;9283;Dinamitzacio34;;2016/04/07T:13:20:00;2018/04/04T:14:22:55;;;0
9268;Crear un col•lectiu d'agents cívics municipals voluntaris.;;;12179;democracia_activa5;10847;2016/04/07T:13:21:29;2018/04/04T:14:22:55;;;1
9269;Donar visibilitat a la diversitat en els diferents àmbits i entorns;;;10752;joan_ribas;;2016/04/07T:13:25:22;2018/04/04T:14:22:55;;;0
9270;Pla d’espais per a cooperatives i economia social (per exemple Pla de Buits);;;9283;Dinamitzacio34;;2016/04/07T:13:26:14;2018/04/04T:14:22:55;;;0
9271;Reactivar espais públics (parcs, interiors d’illa) per afavorir l’esport entre les veïnes;;;9283;Dinamitzacio34;;2016/04/07T:13:27:37;2018/04/04T:14:22:55;;;0
9272;Fomentar una serviteca al districte;;;9283;Dinamitzacio34;;2016/04/07T:13:29:39;2018/04/04T:14:22:55;;;0
9273;Cobrir Ronda de Dalt de Pl Karl Marx a Meridiana;;;20110;susana_s;17013;2016/04/07T:13:29:48;2018/04/04T:14:22:55;;;1
9274;Modificació del Pla General Metropolità a l’entorn del temple per minimitzar les afectacions als veïns i potenciar les zones verdes;;;9283;Dinamitzacio34;13685;2016/04/07T:13:30:43;2018/04/04T:14:22:55;;;1
9275;Facilitar la gestió comunitària de l’acompanyament al final de la vida;;;9283;Dinamitzacio34;;2016/04/07T:13:31:24;2018/04/04T:14:22:55;;;0
9276;Incrementar la participació de les famílies a les escoles ;;;13405;dsoriano;13993;2016/04/07T:13:32:45;2018/04/04T:14:22:55;;;1
9277;Incloure el compromís contra la discriminació i la violència com objectiu transversal del PAM.;;;12179;democracia_activa5;;2016/04/07T:13:34:04;2018/04/04T:14:22:55;;;0
9278;Visualitzar, informar i conscienciar sobre l’economia social, solidaria i comunitària;;;9289;suport_decidim_hg_i_;;2016/04/07T:13:37:14;2018/04/04T:14:22:55;;;0
9279;Fer ús dels espais públics per iniciatives autogestionades;;;9289;suport_decidim_hg_i_;;2016/04/07T:13:38:13;2018/04/04T:14:22:55;;;0
9280;Dotar dels mateixos recursos a les escoles d’Educació Especial;;;9289;suport_decidim_hg_i_;15102;2016/04/07T:13:39:04;2018/04/04T:14:22:55;;;1
9281;Fomentar una interlocució entre les cooperatives de consum ;;;9289;suport_decidim_hg_i_;;2016/04/07T:13:40:19;2018/04/04T:14:22:55;;;0
9282;Dotar d’acreditacions a aquelles empreses que col·laborin amb el tercer sector;;;9289;suport_decidim_hg_i_;;2016/04/07T:13:41:14;2018/04/04T:14:22:55;;;0
9283;Flexibilitzar les taxes i llicències a les activitats del tercer sector;;;9289;suport_decidim_hg_i_;;2016/04/07T:13:42:09;2018/04/04T:14:22:55;;;0
9284;Crear una xarxa d'entitats;;;9289;suport_decidim_hg_i_;;2016/04/07T:13:43:14;2018/04/04T:14:22:55;;;0
9285;Informar de les accions de les entitats del districte;;;9289;suport_decidim_hg_i_;;2016/04/07T:13:44:03;2018/04/04T:14:22:55;;;0
9286;Diferenciar objectius i estratègies quan es parla d'immigració i quan es parla de refugiats;;;10752;joan_ribas;;2016/04/07T:13:44:35;2018/04/04T:14:22:55;;;0
9287;Reactivar projectes com Banc Solidari, Vincles i Superilles;;;9289;suport_decidim_hg_i_;;2016/04/07T:13:46:09;2018/04/04T:14:22:55;;;0
9288;Sensibilitzar i formar en temes d'economia social a la Universitat;;;9289;suport_decidim_hg_i_;;2016/04/07T:13:47:08;2018/04/04T:14:22:55;;;0
9289;Platja canina.;;;512;solidaritat_catalana;;2016/04/07T:13:48:19;2018/04/04T:14:22:55;;;0
9290;Millorar l’accessibilitat al transport públic, espai públic i equipaments públics;;;9289;suport_decidim_hg_i_;;2016/04/07T:13:49:23;2018/04/04T:14:22:55;;;0
9291;;Prou sorolls a la nit / Basta de ruidos nocturnos generados por el propio Ayuntamiento!;;20100;jota_ese;"9624;15834;15837;15838;15839;20998";2016/04/07T:13:51:49;2018/04/04T:14:22:55;10042;syyntu;6
9292;Crear espais intergeneracionals;;;9289;suport_decidim_hg_i_;;2016/04/07T:13:51:58;2018/04/04T:14:22:55;;;0
9293;Emprendre accions per fomentar la salut emocional i benestar personal de la gent gran;;;9289;suport_decidim_hg_i_;;2016/04/07T:13:53:13;2018/04/04T:14:22:55;;;0
9294;Fomentar la construcció de pisos tutelats;;;9289;suport_decidim_hg_i_;;2016/04/07T:13:54:16;2018/04/04T:14:22:55;;;0
9295;Que el grup laboral d’acció social (GLAS) pugui oferir serveis a les necessitats del barri de manera sostenible;;;9283;Dinamitzacio34;;2016/04/07T:13:56:16;2018/04/04T:14:22:55;;;0
9296;Garantir mesures de protecció a la infància d'assentaments;;;10752;joan_ribas;;2016/04/07T:13:59:03;2018/04/04T:14:22:55;;;0
9297;Millorar la formació del professorat per fer front als problemes de racisme de les aules ;;;13405;dsoriano;;2016/04/07T:13:59:25;2018/04/04T:14:22:55;;;0
9298;Promoure la perspectiva intercultural transversal en àmbits normalitzats com l'educació o la salut;;;10752;joan_ribas;;2016/04/07T:14:01:32;2018/04/04T:14:22:55;;;0
9299;Impulsar una estratègia contra la irregularitat sobrevinguda;;;10752;joan_ribas;;2016/04/07T:14:03:10;2018/04/04T:14:22:55;;;0
9300;Formar el personal d'atenció primària en temes jurídics/culturals i dotar-los de recursos;;;10752;joan_ribas;;2016/04/07T:14:21:25;2018/04/04T:14:22:55;;;0
9301;Reforçar l'acompanyament a les persones immigrades;;;10752;joan_ribas;;2016/04/07T:14:28:01;2018/04/04T:14:22:55;;;0
9302;Fer que Barcelona Activa impulsi plans d'ocupació laboral d'un any de durada per a immigrants i refugiats;;;10752;joan_ribas;;2016/04/07T:14:30:30;2018/04/04T:14:22:55;;;0
9303;Estudiar la fórmula de participar des del Districte en la Taula de Feminització de la pobresa. ;;;9262;suport_general_-_dec;;2016/04/07T:14:32:28;2018/04/04T:14:22:55;;;0
9304;Concretar com es facilitarà l'empadronament de totes les persones;;;10752;joan_ribas;;2016/04/07T:14:32:42;2018/04/04T:14:22:55;;;0
9305;Incorporar la perspectiva de gènere en el Pla d’equipaments, serveis i urbanisme. ;;;9262;suport_general_-_dec;;2016/04/07T:14:34:43;2018/04/04T:14:22:55;;;0
9306;Reforçar el sistema educatiu per tal que inclogui la diversitat;;;10752;joan_ribas;;2016/04/07T:14:35:58;2018/04/04T:14:22:55;;;0
9307;Transversalitat de la salut en tots els eixos del PAM;;;10703;suport_decidim_bar_2;;2016/04/07T:14:36:27;2018/04/04T:14:22:55;;;0
9308;;Col·locar algun tipus de protecció per als parterres de  gespa i flors del parc perquè els gossos no hi accedeixin i les facin malbé;;17643;melisa;;2016/04/07T:14:36:56;2018/04/04T:14:22:55;;;0
9309;Reforçar els serveis socials per tal de garantir l'acompanyament familiar, individual i comunitari;;;10752;joan_ribas;;2016/04/07T:14:38:09;2018/04/04T:14:22:55;;;0
9310;Desconstruir l'estigmatització de la pobresa aplicant la perspectiva de gènere.;;;9262;suport_general_-_dec;;2016/04/07T:14:38:52;2018/04/04T:14:22:55;;;0
9311;Assumir des de l’Ajuntament els costos de les mutualitats dels clubs esportius;;;9264;suportdecidim_santan;;2016/04/07T:14:40:09;2018/04/04T:14:22:55;;;0
9312;Derogació dels articles de l’Ordenança de Civisme que prohibeixen fer determinades activitats esportives a l’espai públic;;;9264;suportdecidim_santan;;2016/04/07T:14:41:08;2018/04/04T:14:22:55;;;0
9313;Habilitar una instal•lació potent per a patinar al districte de Sant Andreu;;;9264;suportdecidim_santan;"9594;9597";2016/04/07T:14:42:51;2018/04/04T:14:22:55;;;2
9314;Crear espais de trobada entre gitanos de diferents orígens;;;3827;suport_decidim_barce;;2016/04/07T:14:43:03;2018/04/04T:14:22:55;;;0
9315;Donar recursos específics per atendre a les dones grans que pateixen violència de gènere.;;;9262;suport_general_-_dec;;2016/04/07T:14:43:15;2018/04/04T:14:22:55;;;0
9316;Garantir la igualtat d'oportunitats en l'àmbit educatiu;;;10752;joan_ribas;;2016/04/07T:14:43:49;2018/04/04T:14:22:55;;;0
9317;Dotar de recursos propis la Taula de salut i gènere. ;;;9262;suport_general_-_dec;;2016/04/07T:14:44:29;2018/04/04T:14:22:55;;;0
9318;Incorporar el concepte “Antigitanisme” en les polítiques públiques municipals i canviar les polítiques  partint de les causes del antigitanisme.;;;3827;suport_decidim_barce;;2016/04/07T:14:44:53;2018/04/04T:14:22:55;;;0
9319;Obertura del pati de l’Institut Joan Fuster;;;9264;suportdecidim_santan;;2016/04/07T:14:45:21;2018/04/04T:14:22:55;;;0
9320;Adequar i millorar les instal·lacions i les condicions del Poliesportiu Sagrera;;;9264;suportdecidim_santan;9602;2016/04/07T:14:46:31;2018/04/04T:14:22:55;;;1
9321;Ampliar, reforçar i millorar la cobertura de tots els recursos i serveis que ofereix el PIAD del districte.;;;9262;suport_general_-_dec;;2016/04/07T:14:46:48;2018/04/04T:14:22:55;;;0
9322;Un poliesportiu amb piscina a la zona de l’Espai 30 (La Sagrera);;;9264;suportdecidim_santan;;2016/04/07T:14:48:23;2018/04/04T:14:22:55;;;0
9323;Repensar la pastilla d’equipaments del Camp del Ferro;;;9264;suportdecidim_santan;;2016/04/07T:14:50:05;2018/04/04T:14:22:55;;;0
9324;Habilitar un pavelló on encabir les activitats del Club Patí Congrés;;;9264;suportdecidim_santan;;2016/04/07T:14:54:01;2018/04/04T:14:22:55;;;0
9325;Dotar de les instal·lacions necessàries les activitats de la Unió Esportiva Sant Andreu;;;9264;suportdecidim_santan;;2016/04/07T:14:56:38;2018/04/04T:14:22:55;;;0
9326;Programa de suport i ajuda per la superació d’oposicions als diferents cossos de funcionariat.;;;18185;susana_ayorinde;;2016/04/07T:14:57:37;2018/04/04T:14:22:55;;;0
9327;Realització del projecte de pavelló de Casernes per cobrir la demanda del nord de Sant Andreu;;;9264;suportdecidim_santan;;2016/04/07T:14:58:57;2018/04/04T:14:22:55;;;0
9328;Requalificació del camp del Carrer Santander;;;9264;suportdecidim_santan;;2016/04/07T:15:03:57;2018/04/04T:14:22:55;;;0
9329;Reformar i arranjar les pistes de tennis i pàdel de la Llosa del Bon Pastor;;;9264;suportdecidim_santan;;2016/04/07T:15:05:42;2018/04/04T:14:22:55;;;0
9330;Impulsar un turisme sostenible;;;9289;suport_decidim_hg_i_;;2016/04/07T:15:07:02;2018/04/04T:14:22:55;;;0
9331;Facilitar l’aparcament per al veïnat;;;9289;suport_decidim_hg_i_;16886;2016/04/07T:15:07:56;2018/04/04T:14:22:55;;;1
9332;Acabar l’obra del Passeig Valldaura;;;9289;suport_decidim_hg_i_;;2016/04/07T:15:08:37;2018/04/04T:14:22:55;;;0
9333;Arreglar el carrer Mühlberg ;;;9289;suport_decidim_hg_i_;;2016/04/07T:15:09:26;2018/04/04T:14:22:55;;;0
9334;Solucionar problemes d’incivisme al Turó de la Rovira;;;9289;suport_decidim_hg_i_;;2016/04/07T:15:10:09;2018/04/04T:14:22:55;;;0
9335;Blindar la MPGM del 2010;;;9289;suport_decidim_hg_i_;;2016/04/07T:15:10:46;2018/04/04T:14:22:55;;;0
